"please upload the continuation video after part2",imperative
"@naresh i technologies plzz provide part 2 continuation and part 3 is missing plzz respond for or reply",imperative
"sir what about the mobile application which part it is.",interrogative
"Sir, introduction to programming c part 3 when will be available",interrogative
"good classes",positive
"sir we need the next video sir ...the continuity is missing",miscellaneous
"very easy to understand with good examples  thank u sir",positive
"explianing in a very normal way(that is in simple english) makes easy to learn",positive
"nice videos",positive
"sir we want continuation part for this",imperative
"sir weather python language is standalone or web application sir",interrogative
"sir after part 2 I m getting variable remaining video is not there plz upload it.",imperative
"Thanks",positive
"Sir i m getting averything but what is difrent between c and c++",interrogative
"sir please post video next to file extension",imperative
"Sir could you please post all the videos on C++",interrogative
"Sir ,after in  part 2 u discussed about file extensions . cis platform dependent  but  ,why  c became platform dependent u didn't discussed it where is that video plz upload and after part 2 I am getting variables video my confused plz upload part 2 remaining ",interrogative
"sir please post more videos on functions and pointers and structures and files",imperative
"please post operator concept videos like post increament pre increament which will be helpful to interview point ..",imperative
"Thank You sir..!!",positive
"Couldn't install the software. website saying,  End user license",negative
"Sir Please increase your Voice.",imperative
"Improve your sound quality",imperative
"I was really confused about the concepts of OOPs such as polymorphism and inheritance. I am very satisfied with the information and examples this Java Programming course has provided me on the topics.",positive
"HI CAN I USE THESE  VIDEOS TO USE IN MY APP. AND THEN I WILL PUBLISH IT TO GOOGLE PLAY STORE TO HELP OTHERS.",interrogative
"U have done a fabulous job Bt too many adds keeps interrupting and it affects the flow... I request to avoid more adds",imperative
"Nice!",positive
"Iam extremely disappointed.  Its impossible to find a working link to download the program ,  i downloaded eclipse but java jdk is impossible,  ah what a headache 😐",negative
"is this course good for hire   as a java developer and it can make me to make desktop applictaions",interrogative
"thanks for doing such an amazing work",positive
"This program really is useful and impressive. It is like the itteacheritfreelance.hk which teachs the java and programming skill.",positive
"I can only see JDK but not JRE , just downloaded JAVA (For windows 10) like you said.",negative
"can someone help me, mine only installed java jdk not java jre .",interrogative
"thanks for basics and step by step understanding of installation process",positive
"I have enrolled in a number of courses of OOPs, but now I have got the right one. It touches all the concepts of OOPs using java in a well detailed manner. It has the best information on introduction of the topic. ",positive
"i install java on my sys window 10 and i do all for environment variable but its working plz help",imperative
"Nice video series",positive
"Voice is very low , I cannot",negative
"Sir how to install windows 10 please tell me sir",imperative
"Thank you so much for this video..",positive
"Anyone watching in Nov 2019?",interrogative
"sir in my laptop jre folder is not showing please reply why",interrogative
"I have issue about installing Jdk  with intellij idea program when i write program on it it's run while open cmd to write javac it's not recognized? how can you explain this issue?",interrogative
"I followed this method and I am still getting the below message: Can you help?",interrogative
"In this course complete java topics are there",miscellaneous
"Thanks!. I took course on java recently late lasty ear and am r learning it",positive
"Hi I am from Innvokrat solutions Pvt LTD I want to discuss regarding business with you. If you agree please let me know 9458704489",imperative
"BROTHER THANKS FOR PROGRAMMING VIDEOS",positive
"BEST",positive
"please teaches the  c#classes sir",imperative
"thanks for shearing knowledge  thanks https://www.youtube.com/watch?v=gS2DNJ2-wJM&t=8s    this is new program",positive
"In another video a guy teachs two softwares jdk and intellij are to be downloaded. Is it because he is working on his mac?",interrogative
"jre was not downloaded. What should I do?",interrogative
"speaking from hindi because I know you are indian",miscellaneous
"Nice tutorials thank you.",positive
"I cant find jre file (I got jdk file)",negative
"thank you so much",positive
"someone please help me to install jdk",imperative
"Bye",miscellaneous
"Hi",miscellaneous
"i think in Win 10, we don't want to set in java path in Environment Variable",miscellaneous
"wow sir",positive
"In windows 10 just press new and insert it there. No ; is required",imperative
"Hi I have been you student for tutorials on ""java prog# "" I have an api I want use in netbeans that uses maven but it has some bugs .can I kindly get your email to send the file and debug it for me please Sir, the api is for mpesa payment processer which  am unable to use in netbeans",imperative
